author_id,author_name,author_affiliation_name
57191518995,"Hamid, Siti Norasyikin Abdul",Universiti Utara Malaysia
24077678500,"Teh, Yik Koon",Universiti Utara Malaysia
35220897800,"Subramaniam, Chandrakantan",Universiti Utara Malaysia
55652837700,"Kamaruddeen, A. M.",Universiti Utara Malaysia
55791794500,"Abdul Ghani, Abdullah Haji",Universiti Utara Malaysia
56754544600,"Hassan, Muhamad Hanif",Universiti Utara Malaysia
35199085400,"Yusoff, Nooraini",Universiti Utara Malaysia
35076329800,"Parnabas, Vincent A.",Universiti Utara Malaysia
57191521844,"Attahiru, Mustapha Sidi",Universiti Utara Malaysia
57189523491,"Hossain, Mohammad Alamgir",Universiti Utara Malaysia
24529316600,"Zakaria, Nur Haryani",Universiti Utara Malaysia
7003790212,"Hanafi, Mohd Hanizun",Universiti Utara Malaysia
55628524240,"Madi, Mohammed Kamel",Universiti Utara Malaysia
57200990764,"MohdNoor, Norhafiza",Universiti Utara Malaysia
57200144786,"Khalaf, Ali A.",Universiti Utara Malaysia
55676845500,"Abas, Azizi",Universiti Utara Malaysia
57188839671,"Manab, Norlida Abd",Universiti Utara Malaysia
57184143200,"Abdullahi, Yahaya Aliyu",Universiti Utara Malaysia
57190806315,"Ibrahim, Ahmad Zubir",Universiti Utara Malaysia
57190045291,"Bakar, Fathiyyah Bt Abu",Universiti Utara Malaysia
57204358900,"Pillay, Urmila",Universiti Utara Malaysia
8419560400,"Hamid, Fathilatul Zakimi Abdul",Universiti Utara Malaysia
57188730657,"Abang Salleh, Abang Sulaiman",Universiti Utara Malaysia
56067066400,"Osman, W. N.",Universiti Utara Malaysia
56958325600,"Alsaad, Abdallah",Universiti Utara Malaysia
56147563900,"Sarjoon, Athambawa",Universiti Utara Malaysia
57200014191,"Ghazali, Mohd Haniff Imran",Universiti Utara Malaysia
57192905212,"Kesuma, Sambas Ade",Universiti Utara Malaysia
55210125100,"Langroudi, Majid Zerafat Angiz",Universiti Utara Malaysia
56712908000,"Ahmada, Sabo",Universiti Utara Malaysia
57190935632,"Hawari, Nurul Nazihah",Universiti Utara Malaysia
57200436175,"Rahman, Azura Abdul",Universiti Utara Malaysia
46461101900,"Ahmad, Noor Sulastry Yurni",Universiti Utara Malaysia
55605084700,"Noor, Yusnita Binti Muhamad",Universiti Utara Malaysia
55371143100,"Chee-Yin, Yip",Universiti Utara Malaysia
57191201677,"Razalli, Mohd Rizal",Universiti Utara Malaysia
57191446447,"Jamaludin, Aiman Fikri",Universiti Utara Malaysia
57194243732,"Yusoff, Nik Nadhilah Nik Mohd",Universiti Utara Malaysia
7202843397,"Ahmad, Rohani",Universiti Utara Malaysia
57190621354,"Mohamed-Arshad, Shamsul Bahrain",Universiti Utara Malaysia
57193622464,"Ali, Rashid",Universiti Utara Malaysia
56957946000,"Kumaran, Vikniswari Vija",Universiti Utara Malaysia
37073054300,"Mohamad Nor, Mohamad Naimi",Universiti Utara Malaysia
55330403900,"Muhammad, Amsal S.",Universiti Utara Malaysia
57138041800,"Jarrar, Mu’taman",Universiti Utara Malaysia
57186660200,"Dikko, Maryam",Universiti Utara Malaysia
37079487100,"Ramli, Razamin",Universiti Utara Malaysia
55569914700,"Ahmad, Fais",Universiti Utara Malaysia
57200530694,"Mustapha, Aida",Universiti Utara Malaysia
56131976600,"Abdul Malek, Marlin",Universiti Utara Malaysia
55142046600,"Selim, Hassan",Universiti Utara Malaysia
57206749682,"Ho, Pauline",Universiti Utara Malaysia
57208426781,"Kaviza, M.",Universiti Utara Malaysia
24528447200,"Ahmida, Atiya Alsnousi",Universiti Utara Malaysia
35174896000,"Liong, Choong Yeun",Universiti Utara Malaysia
57191588817,"Isam, Hishamuddin",Universiti Utara Malaysia
55918426700,"Sanjaya, Dedi",Universiti Utara Malaysia
36625488000,"Ibrahim, Yusnidah",Universiti Utara Malaysia
57189459508,"Yusof, Yusni Zaini",Universiti Utara Malaysia
57189056668,"Kamarudin, Nur Azulia",Universiti Utara Malaysia
37073427800,"Wahid, Ratnaria",Universiti Utara Malaysia
56494291800,"Ahmad, Jasni",Universiti Utara Malaysia
57192070529,"Adeleke, A. Q.",Universiti Utara Malaysia
57193270409,"Phang, S. N.",Universiti Utara Malaysia
23101564800,"Wong, Johnny",Universiti Utara Malaysia
35776656100,"Hamzah, Hammuzamer Irwan",Universiti Utara Malaysia
57195966533,"Othman, Raha Binti",Universiti Utara Malaysia
55547256100,"Muhammad Jamil, Che Zuriana",Universiti Utara Malaysia
57191513091,"Hoo, Pin Lick Soo",Universiti Utara Malaysia
57190306306,"Sawandi, Norfaiezah",Universiti Utara Malaysia
56049963100,"Ali, Jamal",Universiti Utara Malaysia
6507359600,"Idrus, Rozhan M.",Universiti Utara Malaysia
57201354670,"Aziz, Azelin",Universiti Utara Malaysia
55993126200,"Nor, Nik Hisyamudin Muhd",Universiti Utara Malaysia
6603081884,"Ahmed, Vian",Universiti Utara Malaysia
57191512969,"Ishak, Awanis Ku",Universiti Utara Malaysia
57190119401,"Ali, Anizah Md",Universiti Utara Malaysia
23975145400,"Abdul-Rahim, R.",Universiti Utara Malaysia
55505838400,"Ishak, Rokiah",Universiti Utara Malaysia
57191249951,"Alaudin, Ros Idayuwati",Universiti Utara Malaysia
6507329250,"Sulman, Joanne",Universiti Utara Malaysia
57201351604,"Jamil, Nurul Syafidah",Universiti Utara Malaysia
56229891500,"Alshammari, Saad Dubayyan",Universiti Utara Malaysia
57202063324,"Hafeez, Muhammad Haroon",Universiti Utara Malaysia
36603498600,"Shaharanee, Izwan Nizal Mohd",Universiti Utara Malaysia
55793543500,"Al-Abiachi, Ashwak M.",Universiti Utara Malaysia
57200127104,"Yassin, Khairiah Mohd",Universiti Utara Malaysia
57196486844,"Musibau, Hammed",Universiti Utara Malaysia
24481107300,"Kamil, Anton Abdulbasah",Universiti Utara Malaysia
57192972336,"Jamil, Rossilah",Universiti Utara Malaysia
16246417400,"Saaban, Azizan",Universiti Utara Malaysia
35111844000,"Sin, Ishak Bin",Universiti Utara Malaysia
38661125500,"Abooali, Gelareh",Universiti Utara Malaysia
56051265900,"Lode, Nor Asma",Universiti Utara Malaysia
55313293100,"Harun, Mukaramah",Universiti Utara Malaysia
56264263600,"Abdullah, Alias Bin",Universiti Utara Malaysia
15077946500,"Hussain, Hanizan Shaker",Universiti Utara Malaysia
7402136735,"Rose, Raduan Che",Universiti Utara Malaysia
56442662900,"Ahmarofi, Ahmad Afif",Universiti Utara Malaysia
56275198700,"Abdullah, A. G.",Universiti Utara Malaysia
57003739400,"Bhuiyan Albarune, Abu Raihan",Universiti Utara Malaysia
55453558500,"Cohen, David",Universiti Utara Malaysia
57191194985,"Muhamad, Mohd Razali",Universiti Utara Malaysia
56487900000,"Glood, Salih Hajem",Universiti Utara Malaysia
55329060100,"Mustaffa, Jamaludin",Universiti Utara Malaysia
57201605627,"Adamu, Lawi",Universiti Utara Malaysia
57200437912,"Abd Murad, Safwan Marwin",Universiti Utara Malaysia
55907349500,"Ku-Mahamud, Ku Ruhana",Universiti Utara Malaysia
55711418100,"Drebee, Hayder Abbas",Universiti Utara Malaysia
56259285900,"Siam, Mohammed R.A.",Universiti Utara Malaysia
6603280096,"Mashor, M. Y.",Universiti Utara Malaysia
57189047383,"Yusuf, Nasidi",Universiti Utara Malaysia
23487347100,"Zaibon, Syamsul Bahrin",Universiti Utara Malaysia
57207837971,"Cheah, Yong Kang",Universiti Utara Malaysia
55846738700,"Ogunbado, Ahamad Faosiy",Universiti Utara Malaysia
6602717824,"Abdul Rahim, Fauziah",Universiti Utara Malaysia
7202729549,"Rich, Judith",Universiti Utara Malaysia
57190413301,"Balogun, Wakilat Olabisi",Universiti Utara Malaysia
57201879954,"Hoong, Khor Chun",Universiti Utara Malaysia
55622403400,"Kura, Kabiru Maitama",Universiti Utara Malaysia
56623099900,"Alam, A. S.A.Ferdous",Universiti Utara Malaysia
56600756300,"Kuboye, J. O.",Universiti Utara Malaysia
57208314547,"Abu Olaim, Ahmad Mohammad Abdalla",Universiti Utara Malaysia
56181353400,"Al-Matari, Ebrahim Mohammed",Universiti Utara Malaysia
55781406300,"Shahriar, Shawon Muhammad",Universiti Utara Malaysia
35732039300,"Sharif, M. Y.",Universiti Utara Malaysia
36930680900,"Mit, Daratul Ambia Che",Universiti Utara Malaysia
57192907256,"Shabri, Shafawaty Mohamad",Universiti Utara Malaysia
35193501800,"Beaumont, Anne",Universiti Utara Malaysia
57196464550,"Sadiq, Muhammad",Universiti Utara Malaysia
41961091200,"Alam, Md Mahmudul",Universiti Utara Malaysia
56071293800,"Saputra, Ruswiati Surya",Universiti Utara Malaysia
57189730560,"Jaafar, Ibnu Affan",Universiti Utara Malaysia
57200576499,"Wan, Khairunizam",Universiti Utara Malaysia
57210400533,"Ahmad, Aqeel",Universiti Utara Malaysia
57208963288,"Almansour, Yasser Mansour",Universiti Utara Malaysia
56940239800,"Yin, Teh Sin",Universiti Utara Malaysia
57188872454,"Mas'ud, Abdulsalam",Universiti Utara Malaysia
57202965243,"Abdullah, Zaimah",Universiti Utara Malaysia
54583376900,"Darus, Norida Muhd",Universiti Utara Malaysia
56181601000,"Dileep Kumar, M.",Universiti Utara Malaysia
57190299127,"Alaaraj, Hassan",Universiti Utara Malaysia
23389428500,"Kamaruddin, Siti Sakira",Universiti Utara Malaysia
55841793600,"Fadziana, F. M.N.",Universiti Utara Malaysia
13611011600,"Sukma, Rizal",Universiti Utara Malaysia
57191109877,"Taib, Hasniza Mohd",Universiti Utara Malaysia
55217553800,"Farrell, Peter",Universiti Utara Malaysia
55930343500,"Ismail, Md Daud",Universiti Utara Malaysia
38360895700,"Abu-Jarad, Ismael",Universiti Utara Malaysia
57194038566,"Wae-esor, Emeela",Universiti Utara Malaysia
56763798800,"Abu-Bakar, Arpah",Universiti Utara Malaysia
56300136600,"Hanaysha, Jalal",Universiti Utara Malaysia
57193239635,"Santosa, Riyadi",Universiti Utara Malaysia
36081486200,"Yusof, Zahayu Md",Universiti Utara Malaysia
55522726100,"Nawawi, Mohd Kamal Mohd",Universiti Utara Malaysia
56713016700,"Musalli, Naziru Mohammed",Universiti Utara Malaysia
14049122500,"Siraj, Fadzilah",Universiti Utara Malaysia
56539731500,"Hanafi, Zahyah",Universiti Utara Malaysia
57193063596,"Loon, Lee Khai",Universiti Utara Malaysia
56105189900,"Syed Hussain, Tuan Pah Rokiah",Universiti Utara Malaysia
56643814900,"Khan, Farah",Universiti Utara Malaysia
57191828797,"Omar, Ropidah",Universiti Utara Malaysia
35199425400,"Zulkifli, A. N.",Universiti Utara Malaysia
6603645364,"Podivinsky, Jan",Universiti Utara Malaysia
8531442700,"Mizerski, Dick",Universiti Utara Malaysia
35077256300,"Wan-Hussin, Wan Nordin",Universiti Utara Malaysia
57202074588,"Alshuaibi, Mohammad Said Ibrahim",Universiti Utara Malaysia
57195599277,"Ahmed, Mohammed Shihab",Universiti Utara Malaysia
56087931900,"Ahmad, Mohd Khairie",Universiti Utara Malaysia
56400364400,"Rashid, Salim",Universiti Utara Malaysia
57202045075,"Khabir, Mohd Firdaus Abd",Universiti Utara Malaysia
57202049308,"Rahman, Ayu Abdul",Universiti Utara Malaysia
57204527240,"Ihnaini, B.",Universiti Utara Malaysia
7004893388,"McCroskey, James C.",Universiti Utara Malaysia
56043523000,"Hossain, Md Ismail",Universiti Utara Malaysia
57192805865,"Sarkawi, Mohammad Nizam",Universiti Utara Malaysia
37124803300,"Rohni, A. M.",Universiti Utara Malaysia
57200290752,"Jaaffar, Abdul Rahman",Universiti Utara Malaysia
57190412840,"Qader, Mohammed Mustafa",Universiti Utara Malaysia
38860967400,"Aripin, Norhani",Universiti Utara Malaysia
57193163709,"Al-Hasnawi, Sarah",Universiti Utara Malaysia
41761342900,"Daud, Mohamed Zulkali Mohamed",Universiti Utara Malaysia
26424254100,"Ahmad, Nehaluddin",Universiti Utara Malaysia
57195961338,"Mahidin, Fariza Ahmad Mahyadin",Universiti Utara Malaysia
24528128600,"Deraman, Aziz",Universiti Utara Malaysia
57200615336,"Samander, Basim A.",Universiti Utara Malaysia
55994191800,"Omar, Mohammed Hasbullah",Universiti Utara Malaysia
55541623500,"Hassan, Rusni",Universiti Utara Malaysia
56712439000,"Salim, Ssuna",Universiti Utara Malaysia
55270648800,"Refai, Mohamed Hayel",Universiti Utara Malaysia
57188804186,"Shariff, Shaharom Md",Universiti Utara Malaysia
57189071985,"Rahim, Rahela",Universiti Utara Malaysia
7006553735,"Woodside, Arch",Universiti Utara Malaysia
57193097546,"Muhammed, Mai Abdulkadir",Universiti Utara Malaysia
57191646852,"Ashour, Ameel Jabbar",Universiti Utara Malaysia
55880046600,"Ahmad, Shukri",Universiti Utara Malaysia
56803894200,"Fazea, Yousef",Universiti Utara Malaysia
57205225365,"Melik, Hameedah Naeem",Universiti Utara Malaysia
56951111900,"Che Pa, Noraziah",Universiti Utara Malaysia
57196190754,"Flayyih, Omar Hamid",Universiti Utara Malaysia
56297588000,"Liao, Jing",Universiti Utara Malaysia
55849470800,"Rashid, Basri",Universiti Utara Malaysia
57204964315,"Nazaruddinyusoff, Mohd",Universiti Utara Malaysia
57193169526,"Alnagrat, Ahmed Jamah Ahmed",Universiti Utara Malaysia
26428625700,"Zaini, Khuzairi Mohd",Universiti Utara Malaysia
57074597200,"Yusuf, Byabazaire",Universiti Utara Malaysia
56429518200,"Alsharari, Fahad",Universiti Utara Malaysia
57190347955,"Yeon, Asmah Laili",Universiti Utara Malaysia
36677998900,"Sainin, Mohd Shamrie",Universiti Utara Malaysia
36117021200,"Naim, Asmadi Mohamed",Universiti Utara Malaysia
56381610900,"Muhammad Amsal, S.",Universiti Utara Malaysia
57189593347,"Md-Ali, Ruzlan",Universiti Utara Malaysia
57190259522,"Badru, Bazeet O.",Universiti Utara Malaysia
55371622000,"Hashim, Zakiah",Universiti Utara Malaysia
57193063739,"Hock-Eam, Lim",Universiti Utara Malaysia
57209490898,"Yusoff, Mohd Nazaruddin",Universiti Utara Malaysia
35219682300,"Abdullah, Nor Azimah Chew",Universiti Utara Malaysia
57205634492,"Hafiz, Khalilah Abd",Universiti Utara Malaysia
56415122600,"Tamrin, Norhidayah",Universiti Utara Malaysia
57196039417,"Zafar, Muhammad Zeeshan",Universiti Utara Malaysia
56067503200,"Anacio, Danesto Bacdayan",Universiti Utara Malaysia
35174468600,"Ishak, Wan Hussain Wan",Universiti Utara Malaysia
57190231719,"Zainudin, Mohd Lutfi",Universiti Utara Malaysia
57209489230,"Issa, Mustafa Rashid",Universiti Utara Malaysia
56743331500,"Pendit, Ulka Chandini",Universiti Utara Malaysia
35173494600,"Nadarajan, Santhirasegaran",Universiti Utara Malaysia
57200446558,"Kae, Ng Shu",Universiti Utara Malaysia
35173494600,"Nadarajan, S.",Universiti Utara Malaysia
57162976200,"Yaacob, H.",Universiti Utara Malaysia
24438590900,"Mohd Yusof, Rosylin",Universiti Utara Malaysia
25825198500,"Mohsin, Mohamad Farhan Mohamad",Universiti Utara Malaysia
36462247700,"Ab Aziz, Azizi",Universiti Utara Malaysia
56363616300,"Ibrahim, Adyda Binti",Universiti Utara Malaysia
57196043670,"Rathakrishnan, Mohan",Universiti Utara Malaysia
57209195451,"Ahmed, Umair",Universiti Utara Malaysia
57200992454,"Saidin, Zainil Hanim",Universiti Utara Malaysia
56950369100,"Ghazali, Saadiah",Universiti Utara Malaysia
57200751563,"Raza, Saqlain",Universiti Utara Malaysia
56803653900,"Gavrilă, Laura",Universiti Utara Malaysia
35562391600,"Fletcher, Janet",Universiti Utara Malaysia
56532444900,"Syed Abdullah, Sharifah Lailee",Universiti Utara Malaysia
56299548200,"Almajali, Dmaithan Abdelkarim",Universiti Utara Malaysia
35732039300,"Sharif, Mohmad Yazam",Universiti Utara Malaysia
55983085200,"Al-Dhaafri, Hassan Saleh",Universiti Utara Malaysia
57190616675,"Al-Matari, Yahya Ali",Universiti Utara Malaysia
16246092200,"Reiche, B. Sebastian",Universiti Utara Malaysia
57201119799,"Farouk, Abubakar U.",Universiti Utara Malaysia
56194863700,"Salhi, Said",Universiti Utara Malaysia
56115836900,"Awais Bhatti, Muhammad",Universiti Utara Malaysia
57204327476,"Rashid, Muhammad",Universiti Utara Malaysia
57207841646,"Soon, Ng Kim",Universiti Utara Malaysia
57191728119,"Min, Khor Wei",Universiti Utara Malaysia
57200338291,"Abdulrahman, Bikhtiyar Hasan",Universiti Utara Malaysia
57195770180,"Rizal, Mohd Tajul",Universiti Utara Malaysia
26653958200,"Basah, Shafriza Nisha",Universiti Utara Malaysia
56754294700,"Muhammad, Nik Maheran Nik",Universiti Utara Malaysia
14031607000,"Jamaludin, Zulikha",Universiti Utara Malaysia
24476223700,"Abu Bakar, Juliana Aida",Universiti Utara Malaysia
56946535200,"Zaman, Nur Badriyah Kamarul",Universiti Utara Malaysia
57188872454,"Mas'ud, Abdulsalam",Universiti Utara Malaysia
56491354800,"Aminu, Ibrahim Murtala",Universiti Utara Malaysia
57198515828,"Rahim, Farah Hanim Abdul",Universiti Utara Malaysia
6505838374,"Yusoff, Rushami Zien",Universiti Utara Malaysia
36990268700,"Daud, Siti Nurazira Mohd",Universiti Utara Malaysia
57199741695,"Bin Mohd Zukhi, Mohd Zhafri",Universiti Utara Malaysia
37079545900,"Shafiei, Mohd Wira Mohd",Universiti Utara Malaysia
55569841900,"Galoji, Shehu Inuwa",Universiti Utara Malaysia
57191675679,"Khan, Hafizah Hammad Ahmad",Universiti Utara Malaysia
56416810700,"Khan, Abdul Qayyum",Universiti Utara Malaysia
57202233693,"Fakhrian, Farhad",Universiti Utara Malaysia
47762272700,"Shariff, Nurhazani Mohd",Universiti Utara Malaysia
22981525800,"Sheer, Vivian C.",Universiti Utara Malaysia
36728195700,"Ong, Bi Lynn",Universiti Utara Malaysia
55134043700,"Nordin, Norhafiza",Universiti Utara Malaysia
56397821600,"Hamzah, Mohd Hilmi",Universiti Utara Malaysia
54403809000,"Shafie, Shafini Mohd",Universiti Utara Malaysia
57204877792,"Sadekin, Md Nazmus",Universiti Utara Malaysia
57203520011,"Ibrahim, Marhaiza",Universiti Utara Malaysia
57204124730,"AbRashid, Rosemaliza",Universiti Utara Malaysia
35337011400,"Islam, Rabiul",Universiti Utara Malaysia
55133701300,"Yean, Tan Fee",Universiti Utara Malaysia
56287198600,"Sulaiman, Yaty",Universiti Utara Malaysia
36930483400,"Johari, Johanim",Universiti Utara Malaysia
56021476300,"Haseeb, Muhammad",Universiti Utara Malaysia
41762117900,"Sawal, Mohd Zool Hilmie Mohamed",Universiti Utara Malaysia
57192193675,"Alamro, Loai",Universiti Utara Malaysia
57192071341,"Arowolo, Rachael Oluyemisi",Universiti Utara Malaysia
57206893378,"Asmail, Mohammed A.Ahmed",Universiti Utara Malaysia
57192195221,"Hussain, Hashiroh",Universiti Utara Malaysia
36682863400,"Misiran, Masnita",Universiti Utara Malaysia
57202324463,"Binti Aziz, Azelin",Universiti Utara Malaysia
54890674600,"Othman, Zaheruddin",Universiti Utara Malaysia
56015718500,"Tang, S. N.",Universiti Utara Malaysia
57205063122,"Zainuddin, Mohd Firdaus",Universiti Utara Malaysia
38661234200,"Abdullah, Haim Hilman",Universiti Utara Malaysia
56108566000,"Sangaralingam, Jayaeswari",Universiti Utara Malaysia
55312797200,"Irmawati, Noer Doddy",Universiti Utara Malaysia
36501235800,"Ahmad, Siti Aznor",Universiti Utara Malaysia
57191043038,"Manaf, Kamarul Bahrain Bin Abdul",Universiti Utara Malaysia
56685690500,"Yuliansyah, Yuliansyah",Universiti Utara Malaysia
23390337100,"Razak, Rafidah Abd",Universiti Utara Malaysia
55902860300,"Omar, Noorain",Universiti Utara Malaysia
57190410467,"Shaari, Hasnah",Universiti Utara Malaysia
57006696400,"Adebambo, Hameed O.",Universiti Utara Malaysia
57192384272,"Mohammed, Rosli Bin",Universiti Utara Malaysia
14059411100,"Baharun, A.",Universiti Utara Malaysia
57190304662,"Zango, Adamu Garba",Universiti Utara Malaysia
55976151500,"Sarkam, Saida Farhanah",Universiti Utara Malaysia
55680986900,"Anakira, N. R.",Universiti Utara Malaysia
55616036700,"Suhasinee, Subramaniam",Universiti Utara Malaysia
55914876700,"Khor, Kuan Siew",Universiti Utara Malaysia
57191738341,"Auf, Mohamed Abdellatif Abu",Universiti Utara Malaysia
57193332830,"Razak, N. A.",Universiti Utara Malaysia
23388164500,"Dahalin, Zulkhairi Md",Universiti Utara Malaysia
57191032945,"Robin, ",Universiti Utara Malaysia
8346805100,"Ramayah, T.",Universiti Utara Malaysia
36199074000,"Zolkipli, Mohamad Fadli",Universiti Utara Malaysia
23389428500,"Kamaruddin, S. S.",Universiti Utara Malaysia
55355662200,"Rahim, Mohd Kamarul Irwan Abdul",Universiti Utara Malaysia
57204320500,"Hatem, Faris Abdulraheem",Universiti Utara Malaysia
57191658579,"Alharbi, Khalid",Universiti Utara Malaysia
56567337800,"Ibrahim, A.",Universiti Utara Malaysia
42461750500,"Martin, David",Universiti Utara Malaysia
25960907500,"Mustaffa, Che Su Bt",Universiti Utara Malaysia
57190617093,"Ahmad, Mohammad Zaki",Universiti Utara Malaysia
55918974500,"Lazim, Halim Mad",Universiti Utara Malaysia
35435934200,"Roseli, Nur Hazwani Mohamad",Universiti Utara Malaysia
46461954400,"Saludin, Mohamad Nasir",Universiti Utara Malaysia
6602835515,"Tower, Greg",Universiti Utara Malaysia
57200162398,"Ibrahim, Najafi Auwalu",Universiti Utara Malaysia
57194591699,"Taiye, Mohammed Ahmed",Universiti Utara Malaysia
36497668900,"Soon, Jan Jan",Universiti Utara Malaysia
37108002800,"Lim, H. N.",Universiti Utara Malaysia
41763102200,"Zakaria, Zaherawati",Universiti Utara Malaysia
56440230900,"Rabab’h, Belal",Universiti Utara Malaysia
56263893300,"Hattab, Adel Salem Abdullah",Universiti Utara Malaysia
57192696717,"Mat, Kamariah Nik",Universiti Utara Malaysia
36701182000,"Dadriyansyah, G.",Universiti Utara Malaysia
56763752600,"Umar, Muhammed Aminu",Universiti Utara Malaysia
56495194800,"Akanmu, Semiu Ayobami",Universiti Utara Malaysia
55816029700,"Gorondutse, Abdullahi Hassan",Universiti Utara Malaysia
57195966611,"Rahman, Nik Adzrieman Abd",Universiti Utara Malaysia
57200162296,"Bakar, Muhammad Shukri",Universiti Utara Malaysia
57194659194,"Altaf, Mohsin",Universiti Utara Malaysia
7003315049,"Yusof, Shafiz Affendi Mohd",Universiti Utara Malaysia
57203872705,"Jamalullah, Syahrul Nazmi",Universiti Utara Malaysia
36628984100,"Nik Mat, Nik Kamariah",Universiti Utara Malaysia
56432463200,"Bakar, Muhamad Shahbani Abu",Universiti Utara Malaysia
6701726959,"Habibullah, Muzafar Shah",Universiti Utara Malaysia
6506447536,"Dahalan, Jauhari",Universiti Utara Malaysia
57208739017,"Adetunji, Raji Ridwan",Universiti Utara Malaysia
57194557476,"Al-Sakkaf, Abdullah M.",Universiti Utara Malaysia
6701694690,"Budhwar, Pawan",Universiti Utara Malaysia
36608821700,"Omar, Mazni",Universiti Utara Malaysia
57197180238,"Awad, Mohammed M.I.",Universiti Utara Malaysia
57200043833,"Majid, Abdul Halim Abdul",Universiti Utara Malaysia
42960896700,"Ahmad, R.",Universiti Utara Malaysia
57200988619,"Kean Huat, Khoo",Universiti Utara Malaysia
55749984600,"Hsbollah, Hafizah Mohamad",Universiti Utara Malaysia
25930566300,"Rodrigues, Joel J.P.C.",Universiti Utara Malaysia
56275525900,"Abd Hamid, Nurzawani Binti",Universiti Utara Malaysia
36609124000,"Romli, Rohaida",Universiti Utara Malaysia
56958325600,"Alsaad, Abdallah",Universiti Utara Malaysia
56071293800,"Suryasaputra, Ruswiati",Universiti Utara Malaysia
57192198428,"Bakar, Nur Afiqah Abu",Universiti Utara Malaysia
57202057605,"Bin Hashim, Noor Azmi",Universiti Utara Malaysia
57193736919,"Hassan, B.",Universiti Utara Malaysia
8638459700,"Roslan, A. H.",Universiti Utara Malaysia
57191249779,"Nasir, Najuwa",Universiti Utara Malaysia
57208831226,"Pop, Ioan",Universiti Utara Malaysia
22941038900,"Ismail, Noor Azizi",Universiti Utara Malaysia
6602262501,"Yaacob, Sazali",Universiti Utara Malaysia
37057157400,"Al-Tarawneh, Mejhem Yousef",Universiti Utara Malaysia
56600756300,"Kuboye, J. O.",Universiti Utara Malaysia
24528833400,"Norwawi, Norita Md",Universiti Utara Malaysia
57189456500,"Farzaneh, N.",Universiti Utara Malaysia
36994604100,"Ameer, Dalia Abdul Hadi Abdul",Universiti Utara Malaysia
7404194276,"Young, Martin R.",Universiti Utara Malaysia
57190617705,"Anuar, M. S.",Universiti Utara Malaysia
43061094300,"Azzali, Fazli",Universiti Utara Malaysia
55391482600,"Salleh, Mohamed Najib Bin",Universiti Utara Malaysia
55501857300,"Daskin, Mustafa",Universiti Utara Malaysia
55534309400,"Rahman, Rosshairy Abd",Universiti Utara Malaysia
15751368200,"Shamsudin, Sarimah",Universiti Utara Malaysia
56865429100,"Ismail, Nur Qurratul Aini",Universiti Utara Malaysia
57194606235,"Abd. Wahab, Norazlina",Universiti Utara Malaysia
42861505200,"Hui, Wee Shu",Universiti Utara Malaysia
56940089200,"Othman, Abdul Aziz",Universiti Utara Malaysia
55010239500,"Dalle, J.",Universiti Utara Malaysia
57196236950,"Khasasi, Noor Liza Ahmad",Universiti Utara Malaysia
24824168400,"Darus, M. Yusof",Universiti Utara Malaysia
57192065937,"Rahim, Siti Hafizah Abdul",Universiti Utara Malaysia
57204873943,"Akram, Kashif",Universiti Utara Malaysia
57151033700,"Din, Badariah Haji",Universiti Utara Malaysia
55326119900,"Ahmad, Suleiman Alhaji",Universiti Utara Malaysia
6506003960,"Udin, Zulkifli Mohamed",Universiti Utara Malaysia
55838016000,"Arif, Suki",Universiti Utara Malaysia
57188818896,"Shabbir, Muhammad Salman",Universiti Utara Malaysia
57059882100,"Osman, Abu",Universiti Utara Malaysia
35589765100,"Ibrahim, Abdullah",Universiti Utara Malaysia
44360903500,"Ahad, Nor Aishah",Universiti Utara Malaysia
35096427300,"Hashim, Fariza",Universiti Utara Malaysia
56682876900,"Shantapriyan, Paul",Universiti Utara Malaysia
35801128000,"Iteng, Rosman",Universiti Utara Malaysia
23100162400,"Kellard, Neil M.",Universiti Utara Malaysia
55962221100,"Masum, Ahmad",Universiti Utara Malaysia
56263645700,"Teh, Kian Wooi",Universiti Utara Malaysia
36931771300,"Yahya, Khulida Kirana",Universiti Utara Malaysia
56499180100,"Raji, Jimoh Olajide",Universiti Utara Malaysia
57205403998,"Jeihoony, Paria",Universiti Utara Malaysia
57204566335,"Zainun, Nor Farah Hanis",Universiti Utara Malaysia
55326175800,"Daud, M. D.Nasir",Universiti Utara Malaysia
56829492000,"Abdul Majid, Jamaliah",Universiti Utara Malaysia
35405419700,"Campbell, Kevin",Universiti Utara Malaysia
54583194600,"Ani, Zhamri Che",Universiti Utara Malaysia
50861727500,"Nordin, Norani",Universiti Utara Malaysia
6506786802,"Abu-Bakar, Nooh",Universiti Utara Malaysia
7005755785,"Walters, Timothy",Universiti Utara Malaysia
25825801600,"Badioze Zaman, Halimah",Universiti Utara Malaysia
56719759000,"Homaid, Abdo Ali",Universiti Utara Malaysia
55428902400,"Shukeri, Siti Norwahida",Universiti Utara Malaysia
55916465900,"Al-Ebel, Abood Mohammad",Universiti Utara Malaysia
54791702800,"Zulkipli, Faridah",Universiti Utara Malaysia
57191346434,"Ullah, Mir Salim",Universiti Utara Malaysia
14631476200,"Dzakiria, Hisham",Universiti Utara Malaysia
36660614100,"Al-Swidi, Abdullah",Universiti Utara Malaysia
57191963796,"Mat, Nur Azriati",Universiti Utara Malaysia
54940284400,"Adeyeye, Oluwaseun",Universiti Utara Malaysia
